SourceFile,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSAltitude,GPSAltitudeRef
C:/Users/danil/Desktop/Frames/frame901.png,59.958032680398006,59.958032680398006,30.337345329466938,30.337345329466938,13.235487986911313,13.235487986911313
C:/Users/danil/Desktop/Frames/frame902.png,59.95803262391397,59.95803262391397,30.337339183191418,30.337339183191418,13.243285780171837,13.243285780171837
C:/Users/danil/Desktop/Frames/frame903.png,59.95803218350876,59.95803218350876,30.337333715575568,30.337333715575568,13.257255311969233,13.257255311969233
C:/Users/danil/Desktop/Frames/frame904.png,59.958032051154994,59.958032051154994,30.337327718672114,30.337327718672114,13.266156924120633,13.266156924120633
C:/Users/danil/Desktop/Frames/frame905.png,59.95803178662838,59.95803178662838,30.33732223255498,30.33732223255498,13.265208010871817,13.265208010871817
C:/Users/danil/Desktop/Frames/frame906.png,59.95803154392687,59.95803154392687,30.337316750428485,30.337316750428485,13.256591737051073,13.256591737051073
C:/Users/danil/Desktop/Frames/frame907.png,59.95803128670901,59.95803128670901,30.337310914069185,30.337310914069185,13.274353225300514,13.274353225300514
C:/Users/danil/Desktop/Frames/frame908.png,59.95803107020331,59.95803107020331,30.33730531864781,30.33730531864781,13.280886442255575,13.280886442255575
C:/Users/danil/Desktop/Frames/frame909.png,59.958030897842825,59.958030897842825,30.33729979071487,30.33729979071487,13.30504215857408,13.30504215857408
C:/Users/danil/Desktop/Frames/frame910.png,59.958030651992516,59.958030651992516,30.33729415193612,30.33729415193612,13.34065416172985,13.34065416172985
C:/Users/danil/Desktop/Frames/frame911.png,59.95803018509425,59.95803018509425,30.337288730451835,30.337288730451835,13.392491667474268,13.392491667474268
C:/Users/danil/Desktop/Frames/frame912.png,59.95803005502356,59.95803005502356,30.337283201128773,30.337283201128773,13.395602481421442,13.395602481421442
C:/Users/danil/Desktop/Frames/frame913.png,59.95802972598871,59.95802972598871,30.337278291249817,30.337278291249817,13.4434906709128,13.4434906709128
C:/Users/danil/Desktop/Frames/frame914.png,59.95802950908609,59.95802950908609,30.337272799401457,30.337272799401457,13.447960876350109,13.447960876350109
C:/Users/danil/Desktop/Frames/frame915.png,59.958029400000015,59.958029400000015,30.3372676,30.3372676,13.466000000000001,13.466000000000001
C:/Users/danil/Desktop/Frames/frame916.png,59.958029063928386,59.958029063928386,30.337262318185715,30.337262318185715,13.487782622078077,13.487782622078077
C:/Users/danil/Desktop/Frames/frame917.png,59.95802886066663,59.95802886066663,30.33725696561846,30.33725696561846,13.538003246545458,13.538003246545458
C:/Users/danil/Desktop/Frames/frame918.png,59.95802852523828,59.95802852523828,30.33725200795864,30.33725200795864,13.554710064319252,13.554710064319252
C:/Users/danil/Desktop/Frames/frame919.png,59.95802837001223,59.95802837001223,30.337246274437845,30.337246274437845,13.605882322500443,13.605882322500443
C:/Users/danil/Desktop/Frames/frame920.png,59.95802797617322,59.95802797617322,30.33724116855215,30.33724116855215,13.626297136493784,13.626297136493784
C:/Users/danil/Desktop/Frames/frame921.png,59.958027870470616,59.958027870470616,30.337236247920288,30.337236247920288,13.659762311071798,13.659762311071798
C:/Users/danil/Desktop/Frames/frame922.png,59.95802753045074,59.95802753045074,30.337231127014093,30.337231127014093,13.697282622358047,13.697282622358047
C:/Users/danil/Desktop/Frames/frame923.png,59.95802728198156,59.95802728198156,30.33722588951281,30.33722588951281,13.724990421483614,13.724990421483614
C:/Users/danil/Desktop/Frames/frame924.png,59.95802684679527,59.95802684679527,30.3372208458106,30.3372208458106,13.759115104473722,13.759115104473722
C:/Users/danil/Desktop/Frames/frame925.png,59.95802670845973,59.95802670845973,30.337215595366484,30.337215595366484,13.781579471470694,13.781579471470694
C:/Users/danil/Desktop/Frames/frame926.png,59.958026434026095,59.958026434026095,30.337210515696444,30.337210515696444,13.796244153541828,13.796244153541828
C:/Users/danil/Desktop/Frames/frame927.png,59.95802618691526,59.95802618691526,30.337205153793484,30.337205153793484,13.83320688558578,13.83320688558578
C:/Users/danil/Desktop/Frames/frame928.png,59.95802596485667,59.95802596485667,30.337200179501313,30.337200179501313,13.84937026777246,13.84937026777246
C:/Users/danil/Desktop/Frames/frame929.png,59.95802580318092,59.95802580318092,30.337194927833316,30.337194927833316,13.87311362110408,13.87311362110408
C:/Users/danil/Desktop/Frames/frame930.png,59.95802554222278,59.95802554222278,30.33718976125019,30.33718976125019,13.88115621712228,13.88115621712228
C:/Users/danil/Desktop/Frames/frame931.png,59.95802529867231,59.95802529867231,30.337184456389533,30.337184456389533,13.88624530606637,13.88624530606637
C:/Users/danil/Desktop/Frames/frame932.png,59.95802514700735,59.95802514700735,30.33717890042856,30.33717890042856,13.9139930370384,13.9139930370384
C:/Users/danil/Desktop/Frames/frame933.png,59.95802488194631,59.95802488194631,30.337173085832728,30.337173085832728,13.900642983110314,13.900642983110314
C:/Users/danil/Desktop/Frames/frame934.png,59.95802464838204,59.95802464838204,30.33716844143136,30.33716844143136,13.894021345389199,13.894021345389199
C:/Users/danil/Desktop/Frames/frame935.png,59.95802448594519,59.95802448594519,30.337161974092226,30.337161974092226,13.91746209651555,13.91746209651555
C:/Users/danil/Desktop/Frames/frame936.png,59.95802418497605,59.95802418497605,30.33715693759692,30.33715693759692,13.904549312686655,13.904549312686655
C:/Users/danil/Desktop/Frames/frame937.png,59.95802393678864,59.95802393678864,30.33715020692409,30.33715020692409,13.910402981954796,13.910402981954796
C:/Users/danil/Desktop/Frames/frame938.png,59.95802373416983,59.95802373416983,30.337144154209767,30.337144154209767,13.904556199402737,13.904556199402737
C:/Users/danil/Desktop/Frames/frame939.png,59.95802338680931,59.95802338680931,30.337137697938427,30.337137697938427,13.90128697864529,13.90128697864529
C:/Users/danil/Desktop/Frames/frame940.png,59.958023264097086,59.958023264097086,30.33713132745909,30.33713132745909,13.937697122410713,13.937697122410713
C:/Users/danil/Desktop/Frames/frame941.png,59.95802293251472,59.95802293251472,30.33712482029699,30.33712482029699,13.921680899968706,13.921680899968706
C:/Users/danil/Desktop/Frames/frame942.png,59.95802263110485,59.95802263110485,30.33711808547061,30.33711808547061,13.92724807680975,13.92724807680975
C:/Users/danil/Desktop/Frames/frame943.png,59.95802238354957,59.95802238354957,30.337111364228768,30.337111364228768,13.913858028746823,13.913858028746823
C:/Users/danil/Desktop/Frames/frame944.png,59.95802202736735,59.95802202736735,30.3371044401958,30.3371044401958,13.928905482759873,13.928905482759873
C:/Users/danil/Desktop/Frames/frame945.png,59.9580217991245,59.9580217991245,30.3370979139612,30.3370979139612,13.926291994087084,13.926291994087084
C:/Users/danil/Desktop/Frames/frame946.png,59.95802154364077,59.95802154364077,30.337090971731655,30.337090971731655,13.936904126118272,13.936904126118272
C:/Users/danil/Desktop/Frames/frame947.png,59.95802130000001,59.95802130000001,30.337084199999996,30.337084199999996,13.934000000000001,13.934000000000001
C:/Users/danil/Desktop/Frames/frame948.png,59.958021008800586,59.958021008800586,30.337077171062536,30.337077171062536,13.918706014093557,13.918706014093557
C:/Users/danil/Desktop/Frames/frame949.png,59.95802074317332,59.95802074317332,30.337070192539052,30.337070192539052,13.935778678668266,13.935778678668266
C:/Users/danil/Desktop/Frames/frame950.png,59.95802046824458,59.95802046824458,30.337063301969003,30.337063301969003,13.932869744289516,13.932869744289516
C:/Users/danil/Desktop/Frames/frame951.png,59.958020087217484,59.958020087217484,30.337056416720284,30.337056416720284,13.931634356580183,13.931634356580183
C:/Users/danil/Desktop/Frames/frame952.png,59.958019865141225,59.958019865141225,30.337050327601148,30.337050327601148,13.92702477742791,13.92702477742791
C:/Users/danil/Desktop/Frames/frame953.png,59.95801958681491,59.95801958681491,30.337042880841484,30.337042880841484,13.923051413126926,13.923051413126926
C:/Users/danil/Desktop/Frames/frame954.png,59.95801934749518,59.95801934749518,30.337036308856124,30.337036308856124,13.919048924094152,13.919048924094152
C:/Users/danil/Desktop/Frames/frame955.png,59.95801909173362,59.95801909173362,30.337029325356898,30.337029325356898,13.922136439002644,13.922136439002644
C:/Users/danil/Desktop/Frames/frame956.png,59.958018928504046,59.958018928504046,30.337022977761894,30.337022977761894,13.934150976480847,13.934150976480847
C:/Users/danil/Desktop/Frames/frame957.png,59.95801858350191,59.95801858350191,30.337016324559695,30.337016324559695,13.919702778991848,13.919702778991848
C:/Users/danil/Desktop/Frames/frame958.png,59.95801834010386,59.95801834010386,30.337009740397594,30.337009740397594,13.91122094477391,13.91122094477391
C:/Users/danil/Desktop/Frames/frame959.png,59.95801809171036,59.95801809171036,30.3370033960891,30.3370033960891,13.925689296091173,13.925689296091173
C:/Users/danil/Desktop/Frames/frame960.png,59.95801795927511,59.95801795927511,30.336997141873603,30.336997141873603,13.930484190457845,13.930484190457845
C:/Users/danil/Desktop/Frames/frame961.png,59.9580175918173,59.9580175918173,30.33699132447976,30.33699132447976,13.889315092502793,13.889315092502793
C:/Users/danil/Desktop/Frames/frame962.png,59.95801723806715,59.95801723806715,30.336984715735642,30.336984715735642,13.920463417079462,13.920463417079462
C:/Users/danil/Desktop/Frames/frame963.png,59.95801700122959,59.95801700122959,30.336978449068265,30.336978449068265,13.881041383877676,13.881041383877676
C:/Users/danil/Desktop/Frames/frame964.png,59.95801683246327,59.95801683246327,30.336972015354405,30.336972015354405,13.925555615501123,13.925555615501123
C:/Users/danil/Desktop/Frames/frame965.png,59.9580164167409,59.9580164167409,30.33696605168944,30.33696605168944,13.909973980221888,13.909973980221888
C:/Users/danil/Desktop/Frames/frame966.png,59.95801623498364,59.95801623498364,30.336959455916894,30.336959455916894,13.916182490751853,13.916182490751853
C:/Users/danil/Desktop/Frames/frame967.png,59.958015887629955,59.958015887629955,30.336952992641038,30.336952992641038,13.889445932740768,13.889445932740768
C:/Users/danil/Desktop/Frames/frame968.png,59.95801575113383,59.95801575113383,30.33694644883931,30.33694644883931,13.886626072160203,13.886626072160203
C:/Users/danil/Desktop/Frames/frame969.png,59.95801550697942,59.95801550697942,30.336940105463537,30.336940105463537,13.886176388433094,13.886176388433094
C:/Users/danil/Desktop/Frames/frame970.png,59.95801514433819,59.95801514433819,30.336933455437716,30.336933455437716,13.872494034246824,13.872494034246824
C:/Users/danil/Desktop/Frames/frame971.png,59.958015096104745,59.958015096104745,30.336926979330013,30.336926979330013,13.8562531585535,13.8562531585535
C:/Users/danil/Desktop/Frames/frame972.png,59.958014874484384,59.958014874484384,30.336920179026873,30.336920179026873,13.875955119870612,13.875955119870612
C:/Users/danil/Desktop/Frames/frame973.png,59.95801460221982,59.95801460221982,30.33691380285883,30.33691380285883,13.865051283038891,13.865051283038891
C:/Users/danil/Desktop/Frames/frame974.png,59.95801421790724,59.95801421790724,30.33690697705385,30.33690697705385,13.856983808617318,13.856983808617318
C:/Users/danil/Desktop/Frames/frame975.png,59.958014087157764,59.958014087157764,30.336900378356013,30.336900378356013,13.860146048148652,13.860146048148652
C:/Users/danil/Desktop/Frames/frame976.png,59.95801371950622,59.95801371950622,30.336893498001444,30.336893498001444,13.848089645783634,13.848089645783634
C:/Users/danil/Desktop/Frames/frame977.png,59.958013550419345,59.958013550419345,30.33688694561824,30.33688694561824,13.85298235604329,13.85298235604329
C:/Users/danil/Desktop/Frames/frame978.png,59.958013351082194,59.958013351082194,30.336880457944403,30.336880457944403,13.860380887400117,13.860380887400117
C:/Users/danil/Desktop/Frames/frame979.png,59.95801310191,59.95801310191,30.33687375484829,30.33687375484829,13.873093422523544,13.873093422523544
C:/Users/danil/Desktop/Frames/frame980.png,59.95801283091887,59.95801283091887,30.336866862891064,30.336866862891064,13.851139549187453,13.851139549187453
C:/Users/danil/Desktop/Frames/frame981.png,59.9580126713274,59.9580126713274,30.336860481274986,30.336860481274986,13.865739268734131,13.865739268734131
C:/Users/danil/Desktop/Frames/frame982.png,59.958012265086296,59.958012265086296,30.33685375471852,30.33685375471852,13.849850430459071,13.849850430459071
C:/Users/danil/Desktop/Frames/frame983.png,59.95801208963627,59.95801208963627,30.33684733279368,30.33684733279368,13.816618642629793,13.816618642629793
C:/Users/danil/Desktop/Frames/frame984.png,59.95801174291881,59.95801174291881,30.336840619282587,30.336840619282587,13.829849961376707,13.829849961376707
C:/Users/danil/Desktop/Frames/frame985.png,59.95801161516571,59.95801161516571,30.33683490584786,30.33683490584786,13.82825293857161,13.82825293857161
C:/Users/danil/Desktop/Frames/frame986.png,59.95801133429434,59.95801133429434,30.33682860437159,30.33682860437159,13.826741875701474,13.826741875701474
C:/Users/danil/Desktop/Frames/frame987.png,59.95801119456386,59.95801119456386,30.336822407384084,30.336822407384084,13.809280037995185,13.809280037995185
C:/Users/danil/Desktop/Frames/frame988.png,59.95801093399527,59.95801093399527,30.336816457626878,30.336816457626878,13.7968682995824,13.7968682995824
C:/Users/danil/Desktop/Frames/frame989.png,59.958010754573536,59.958010754573536,30.336810291587184,30.336810291587184,13.78776225453521,13.78776225453521
C:/Users/danil/Desktop/Frames/frame990.png,59.95801052303925,59.95801052303925,30.33680414296304,30.33680414296304,13.781136044185034,13.781136044185034
C:/Users/danil/Desktop/Frames/frame991.png,59.95801048796402,59.95801048796402,30.336798060035644,30.336798060035644,13.781262136193703,13.781262136193703
C:/Users/danil/Desktop/Frames/frame992.png,59.95801015798726,59.95801015798726,30.336792025541616,30.336792025541616,13.78201118179474,13.78201118179474
C:/Users/danil/Desktop/Frames/frame993.png,59.958009949440324,59.958009949440324,30.336786025013733,30.336786025013733,13.771024726869484,13.771024726869484
C:/Users/danil/Desktop/Frames/frame994.png,59.958009710065575,59.958009710065575,30.336779631433096,30.336779631433096,13.744256795791237,13.744256795791237
C:/Users/danil/Desktop/Frames/frame995.png,59.9580096018239,59.9580096018239,30.336773550960906,30.336773550960906,13.752928187028942,13.752928187028942
C:/Users/danil/Desktop/Frames/frame996.png,59.95800936300846,59.95800936300846,30.336766835908435,30.336766835908435,13.736538684494414,13.736538684494414
C:/Users/danil/Desktop/Frames/frame997.png,59.95800920572596,59.95800920572596,30.336760578559264,30.336760578559264,13.731135821838393,13.731135821838393
C:/Users/danil/Desktop/Frames/frame998.png,59.958008928985116,59.958008928985116,30.336754013545796,30.336754013545796,13.714678674315415,13.714678674315415
C:/Users/danil/Desktop/Frames/frame999.png,59.95800879262417,59.95800879262417,30.33674744520839,30.33674744520839,13.724278616074052,13.724278616074052
C:/Users/danil/Desktop/Frames/frame1000.png,59.95800854847351,59.95800854847351,30.336741093410737,30.336741093410737,13.739192744792481,13.739192744792481
C:/Users/danil/Desktop/Frames/frame1001.png,59.95800821522636,59.95800821522636,30.336734550883385,30.336734550883385,13.725118684341695,13.725118684341695
C:/Users/danil/Desktop/Frames/frame1002.png,59.95800803115824,59.95800803115824,30.336728175271567,30.336728175271567,13.793987024254136,13.793987024254136
C:/Users/danil/Desktop/Frames/frame1003.png,59.95800664640166,59.95800664640166,30.336719310063685,30.336719310063685,13.281187246095655,13.281187246095655
C:/Users/danil/Desktop/Frames/frame1004.png,59.95800639068175,59.95800639068175,30.336712895793404,30.336712895793404,13.304719680861325,13.304719680861325
C:/Users/danil/Desktop/Frames/frame1005.png,59.95800618250798,59.95800618250798,30.336706031579016,30.336706031579016,13.27912100353221,13.27912100353221
C:/Users/danil/Desktop/Frames/frame1006.png,59.95800602967458,59.95800602967458,30.336699195323874,30.336699195323874,13.306724822665261,13.306724822665261
C:/Users/danil/Desktop/Frames/frame1007.png,59.95800568392789,59.95800568392789,30.336692479824592,30.336692479824592,13.29695955566698,13.29695955566698
C:/Users/danil/Desktop/Frames/frame1008.png,59.95800543004262,59.95800543004262,30.336685902020108,30.336685902020108,13.299312023009186,13.299312023009186
C:/Users/danil/Desktop/Frames/frame1009.png,59.95800526437551,59.95800526437551,30.33667954023845,30.33667954023845,13.31399662414867,13.31399662414867
C:/Users/danil/Desktop/Frames/frame1010.png,59.958004952112184,59.958004952112184,30.336672833845363,30.336672833845363,13.310520028736105,13.310520028736105
C:/Users/danil/Desktop/Frames/frame1011.png,59.95800479865018,59.95800479865018,30.33666644858897,30.33666644858897,13.299059975538475,13.299059975538475
